metabolite,platform_name,super_pathway,sub_pathway,significant_any_challenge,significant_fasting_pat_oltt,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,30,PAT,1.45693586666667,0.1042092,0.000443683459379788,3.35292676157866,0.1042092
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,45,PAT,1.32917,-0.0235566666666662,0.000443683459379788,3.35292676157866,0.0235566666666662
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,60,PAT,1.31278666666667,-0.0399399999999996,0.000443683459379788,3.35292676157866,0.0399399999999996
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,90,PAT,1.23597666666667,-0.11675,0.000443683459379788,3.35292676157866,0.11675
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,120,PAT,1.17468,-0.178046666666667,0.000443683459379788,3.35292676157866,0.178046666666667
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,0,OLTT,0.88139,0,1.29341734824521e-06,5.8882613182794,0
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,30,OLTT,0.97664,0.0952500000000002,1.29341734824521e-06,5.8882613182794,0.0952500000000002
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,60,OLTT,1.13362333333333,0.252233333333334,1.29341734824521e-06,5.8882613182794,0.252233333333334
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,90,OLTT,1.29436333333333,0.412973333333333,1.29341734824521e-06,5.8882613182794,0.412973333333333
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,120,OLTT,1.28985666666667,0.408466666666667,1.29341734824521e-06,5.8882613182794,0.408466666666667
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,180,OLTT,1.23076666666667,0.349376666666667,1.29341734824521e-06,5.8882613182794,0.349376666666667
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,240,OLTT,1.10932,0.22793,1.29341734824521e-06,5.8882613182794,0.22793
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,300,OLTT,1.04007,0.15868,1.29341734824521e-06,5.8882613182794,0.15868
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,360,OLTT,0.97055,0.0891599999999999,1.29341734824521e-06,5.8882613182794,0.0891599999999999
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,420,OLTT,0.915386666666667,0.0339966666666667,1.29341734824521e-06,5.8882613182794,0.0339966666666667
indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,480,OLTT,0.91829,0.0369000000000003,1.29341734824521e-06,5.8882613182794,0.0369000000000003
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,0,Fasting,0.961783333333333,0,0.565287952370214,0.247730270288849,0
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,120,Fasting,1.10028333333333,0.1385,0.565287952370214,0.247730270288849,0.1385
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,240,Fasting,1.14506398333333,0.18328065,0.565287952370214,0.247730270288849,0.18328065
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,360,Fasting,1.09175481666667,0.129971483333334,0.565287952370214,0.247730270288849,0.129971483333334
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,480,Fasting,1.19221026666667,0.230426933333334,0.565287952370214,0.247730270288849,0.230426933333334
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,600,Fasting,0.973606666666667,0.0118233333333334,0.565287952370214,0.247730270288849,0.0118233333333334
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,720,Fasting,1.0714,0.109616666666667,0.565287952370214,0.247730270288849,0.109616666666667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,840,Fasting,1.17588666666667,0.214103333333333,0.565287952370214,0.247730270288849,0.214103333333333
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,960,Fasting,1.03444,0.0726566666666668,0.565287952370214,0.247730270288849,0.0726566666666668
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,1920,Fasting,1.19013,0.228346666666667,0.565287952370214,0.247730270288849,0.228346666666667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,0,PAT,0.928614175,0,1.58037824895858e-13,12.8012389562256,0
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,15,PAT,1.6965,0.767885825,1.58037824895858e-13,12.8012389562256,0.767885825
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,30,PAT,2.779664575,1.8510504,1.58037824895858e-13,12.8012389562256,1.8510504
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,45,PAT,3.75940666666667,2.83079249166667,1.58037824895858e-13,12.8012389562256,2.83079249166667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,60,PAT,3.17085,2.242235825,1.58037824895858e-13,12.8012389562256,2.242235825
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,90,PAT,1.75498666666667,0.826372491666667,1.58037824895858e-13,12.8012389562256,0.826372491666667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,120,PAT,1.75412333333333,0.825509158333333,1.58037824895858e-13,12.8012389562256,0.825509158333333
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,0,OLTT,1.42285333333333,0,0.0627795455243784,1.2021818325826,0
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,30,OLTT,1.08554666666667,-0.337306666666667,0.0627795455243784,1.2021818325826,0.337306666666667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,60,OLTT,1.17818,-0.244673333333334,0.0627795455243784,1.2021818325826,0.244673333333334
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,90,OLTT,1.1814,-0.241453333333334,0.0627795455243784,1.2021818325826,0.241453333333334
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,120,OLTT,1.17031666666667,-0.252536666666667,0.0627795455243784,1.2021818325826,0.252536666666667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,180,OLTT,0.94752,-0.475333333333333,0.0627795455243784,1.2021818325826,0.475333333333333
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,240,OLTT,0.886623333333333,-0.53623,0.0627795455243784,1.2021818325826,0.53623
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,300,OLTT,1.15149,-0.271363333333333,0.0627795455243784,1.2021818325826,0.271363333333333
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,360,OLTT,1.06723333333333,-0.35562,0.0627795455243784,1.2021818325826,0.35562
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,420,OLTT,0.882976666666667,-0.539876666666667,0.0627795455243784,1.2021818325826,0.539876666666667
inosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",TRUE,FALSE,480,OLTT,0.982636666666667,-0.440216666666667,0.0627795455243784,1.2021818325826,0.440216666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,0,Fasting,5.80133333333333,0,4.62390438749025e-12,11.334991154781,0
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,120,Fasting,4.69333333333333,-1.108,4.62390438749025e-12,11.334991154781,1.108
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,240,Fasting,3.588,-2.21333333333333,4.62390438749025e-12,11.334991154781,2.21333333333333
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,360,Fasting,3.35733333333333,-2.444,4.62390438749025e-12,11.334991154781,2.444
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,480,Fasting,3.126,-2.67533333333333,4.62390438749025e-12,11.334991154781,2.67533333333333
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,600,Fasting,3.14066666666667,-2.66066666666667,4.62390438749025e-12,11.334991154781,2.66066666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,720,Fasting,3.15666666666667,-2.64466666666667,4.62390438749025e-12,11.334991154781,2.64466666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,840,Fasting,2.87133333333333,-2.93,4.62390438749025e-12,11.334991154781,2.93
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,960,Fasting,2.58933333333333,-3.212,4.62390438749025e-12,11.334991154781,3.212
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,1920,Fasting,5.05933333333333,-0.741999999999999,4.62390438749025e-12,11.334991154781,0.741999999999999
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,0,PAT,4.97866666666667,0,0.0892881974042082,1.04920594470594,0
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,15,PAT,4.59933333333333,-0.379333333333335,0.0892881974042082,1.04920594470594,0.379333333333335
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,30,PAT,3.788,-1.19066666666667,0.0892881974042082,1.04920594470594,1.19066666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,45,PAT,4.21933333333333,-0.759333333333333,0.0892881974042082,1.04920594470594,0.759333333333333
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,60,PAT,5.04266666666667,0.0639999999999992,0.0892881974042082,1.04920594470594,0.0639999999999992
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,90,PAT,4.236,-0.742666666666667,0.0892881974042082,1.04920594470594,0.742666666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,120,PAT,4.28666666666667,-0.692000000000001,0.0892881974042082,1.04920594470594,0.692000000000001
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,0,OLTT,6.62066666666667,0,2.24335017056175e-48,47.649102930932,0
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,30,OLTT,14.3466666666667,7.726,2.24335017056175e-48,47.649102930932,7.726
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,60,OLTT,19.664,13.0433333333333,2.24335017056175e-48,47.649102930932,13.0433333333333
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,90,OLTT,42.2706666666667,35.65,2.24335017056175e-48,47.649102930932,35.65
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,120,OLTT,35.3433333333333,28.7226666666667,2.24335017056175e-48,47.649102930932,28.7226666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,180,OLTT,11.7266666666667,5.106,2.24335017056175e-48,47.649102930932,5.106
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,240,OLTT,6.14666666666667,-0.473999999999998,2.24335017056175e-48,47.649102930932,0.473999999999998
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,300,OLTT,5.166,-1.45466666666667,2.24335017056175e-48,47.649102930932,1.45466666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,360,OLTT,4.98133333333333,-1.63933333333333,2.24335017056175e-48,47.649102930932,1.63933333333333
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,420,OLTT,4.582,-2.03866666666667,2.24335017056175e-48,47.649102930932,2.03866666666667
insulin,In-house biochemistry [chem.],Peptides,Peptide Hormone,TRUE,FALSE,480,OLTT,3.94666666666667,-2.674,2.24335017056175e-48,47.649102930932,2.674
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,0,Fasting,0.986183333333333,0,1.30590386613742e-15,14.8840887923892,0
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,120,Fasting,0.888593333333333,-0.0975899999999998,1.30590386613742e-15,14.8840887923892,0.0975899999999998
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,240,Fasting,0.795997183333333,-0.19018615,1.30590386613742e-15,14.8840887923892,0.19018615
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,360,Fasting,0.734642308333334,-0.251541025,1.30590386613742e-15,14.8840887923892,0.251541025
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,480,Fasting,0.661263333333333,-0.32492,1.30590386613742e-15,14.8840887923892,0.32492
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,600,Fasting,0.65149,-0.334693333333333,1.30590386613742e-15,14.8840887923892,0.334693333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,720,Fasting,0.6524,-0.333783333333333,1.30590386613742e-15,14.8840887923892,0.333783333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,840,Fasting,0.6827,-0.303483333333333,1.30590386613742e-15,14.8840887923892,0.303483333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,960,Fasting,0.70945,-0.276733333333333,1.30590386613742e-15,14.8840887923892,0.276733333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,1920,Fasting,0.967503333333334,-0.0186799999999997,1.30590386613742e-15,14.8840887923892,0.0186799999999997
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,0,PAT,1.17937333333333,0,1.169797600263e-09,8.93188927388876,0
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,15,PAT,1.20292666666667,0.0235533333333333,1.169797600263e-09,8.93188927388876,0.0235533333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,30,PAT,1.3533214,0.173948066666666,1.169797600263e-09,8.93188927388876,0.173948066666666
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,45,PAT,1.41193333333333,0.23256,1.169797600263e-09,8.93188927388876,0.23256
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,60,PAT,1.27473333333333,0.0953600000000001,1.169797600263e-09,8.93188927388876,0.0953600000000001
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,90,PAT,1.14278666666667,-0.0365866666666668,1.169797600263e-09,8.93188927388876,0.0365866666666668
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,120,PAT,1.01823666666667,-0.161136666666667,1.169797600263e-09,8.93188927388876,0.161136666666667
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,0,OLTT,0.90847,0,1.20949626122681e-39,38.9173954697834,0
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,30,OLTT,0.95537,0.0469000000000002,1.20949626122681e-39,38.9173954697834,0.0469000000000002
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,60,OLTT,1.06713333333333,0.158663333333334,1.20949626122681e-39,38.9173954697834,0.158663333333334
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,90,OLTT,1.23290333333333,0.324433333333333,1.20949626122681e-39,38.9173954697834,0.324433333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,120,OLTT,1.35349333333333,0.445023333333333,1.20949626122681e-39,38.9173954697834,0.445023333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,180,OLTT,1.35895333333333,0.450483333333333,1.20949626122681e-39,38.9173954697834,0.450483333333333
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,240,OLTT,1.06817666666667,0.159706666666667,1.20949626122681e-39,38.9173954697834,0.159706666666667
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,300,OLTT,0.902693333333333,-0.00577666666666687,1.20949626122681e-39,38.9173954697834,0.00577666666666687
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,360,OLTT,0.760713333333333,-0.147756666666667,1.20949626122681e-39,38.9173954697834,0.147756666666667
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,420,OLTT,0.69611,-0.21236,1.20949626122681e-39,38.9173954697834,0.21236
isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,TRUE,480,OLTT,0.683226666666667,-0.225243333333333,1.20949626122681e-39,38.9173954697834,0.225243333333333
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,0,Fasting,0.879612716666667,0,0.215417035306693,0.666719955415223,0
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,120,Fasting,0.846395333333333,-0.0332173833333335,0.215417035306693,0.666719955415223,0.0332173833333335
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,240,Fasting,0.811140558333333,-0.0684721583333334,0.215417035306693,0.666719955415223,0.0684721583333334
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,360,Fasting,0.818799358333333,-0.0608133583333335,0.215417035306693,0.666719955415223,0.0608133583333335
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,480,Fasting,0.790172891666667,-0.089439825,0.215417035306693,0.666719955415223,0.089439825
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,600,Fasting,0.795158866666667,-0.0844538500000001,0.215417035306693,0.666719955415223,0.0844538500000001
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,720,Fasting,0.734551716666667,-0.145061,0.215417035306693,0.666719955415223,0.145061
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,840,Fasting,0.736716775,-0.142895941666667,0.215417035306693,0.666719955415223,0.142895941666667
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,960,Fasting,0.721110725,-0.158501991666667,0.215417035306693,0.666719955415223,0.158501991666667
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,1920,Fasting,0.829746258333334,-0.0498664583333333,0.215417035306693,0.666719955415223,0.0498664583333333
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,0,PAT,1.15343624166667,0,0.468168855821489,0.329597480418869,0
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,15,PAT,1.18531410833333,0.0318778666666666,0.468168855821489,0.329597480418869,0.0318778666666666
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,30,PAT,1.064041475,-0.0893947666666666,0.468168855821489,0.329597480418869,0.0893947666666666
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,45,PAT,1.11073333333333,-0.0427029083333335,0.468168855821489,0.329597480418869,0.0427029083333335
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,60,PAT,1.18602918333333,0.0325929416666664,0.468168855821489,0.329597480418869,0.0325929416666664
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,90,PAT,1.15173493333333,-0.00170130833333326,0.468168855821489,0.329597480418869,0.00170130833333326
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,120,PAT,1.04019683333333,-0.113239408333333,0.468168855821489,0.329597480418869,0.113239408333333
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,0,OLTT,0.787013333333333,0,3.917788369911e-12,11.4069590273158,0
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,30,OLTT,0.961053333333333,0.17404,3.917788369911e-12,11.4069590273158,0.17404
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,60,OLTT,0.932027275,0.145013941666667,3.917788369911e-12,11.4069590273158,0.145013941666667
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,90,OLTT,1.11923795,0.332224616666667,3.917788369911e-12,11.4069590273158,0.332224616666667
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,120,OLTT,1.32752666666667,0.540513333333334,3.917788369911e-12,11.4069590273158,0.540513333333334
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,180,OLTT,1.20841399166667,0.421400658333334,3.917788369911e-12,11.4069590273158,0.421400658333334
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,240,OLTT,1.04647025833333,0.259456925000001,3.917788369911e-12,11.4069590273158,0.259456925000001
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,300,OLTT,0.833620633333333,0.0466073000000002,3.917788369911e-12,11.4069590273158,0.0466073000000002
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,360,OLTT,0.846729983333333,0.0597166500000003,3.917788369911e-12,11.4069590273158,0.0597166500000003
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,420,OLTT,0.7765191,-0.0104942333333331,3.917788369911e-12,11.4069590273158,0.0104942333333331
isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,480,OLTT,0.9053679,0.118354566666667,3.917788369911e-12,11.4069590273158,0.118354566666667
isoleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,0,Fasting,0.993356666666667,0,3.36113440022851e-28,27.4735141212376,0
isoleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,120,Fasting,0.911793333333333,-0.0815633333333333,3.36113440022851e-28,27.4735141212376,0.0815633333333333
isoleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,240,Fasting,0.931964658333333,-0.0613920083333334,3.36113440022851e-28,27.4735141212376,0.0613920083333334
isoleucine,Metabolon HD4 [nt-ms],Amino Acids,"Leucine, Isoleucine and Valine Metabolism",TRUE,FALSE,360,Fasting,0.928325625,-0.0650310416666667,3.36113440022851e-28,27.4735141212376,0.0650310416666667
