metabolite,platform,super_pathway,sub_pathway,significant_OGTT_OLTT_SLD,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,60,oltt,-0.226778071737303,0.654169672261333,1.32176713703335e-80,79.8788450501525,0.654169672261333
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,90,oltt,0.147460874305637,1.02840861830427,1.32176713703335e-80,79.8788450501525,1.02840861830427
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,120,oltt,0.644983999032457,1.52593174303109,1.32176713703335e-80,79.8788450501525,1.52593174303109
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,180,oltt,0.778524977139044,1.65947272113768,1.32176713703335e-80,79.8788450501525,1.65947272113768
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,240,oltt,0.787005535625562,1.6679532796242,1.32176713703335e-80,79.8788450501525,1.6679532796242
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,0,sld,-0.552605770502671,0,4.58275911509251e-29,28.3388729701031,0
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,60,sld,0.222970966632605,0.775576737135276,4.58275911509251e-29,28.3388729701031,0.775576737135276
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,120,sld,0.806072804044985,1.35867857454766,4.58275911509251e-29,28.3388729701031,1.35867857454766
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,180,sld,0.91453959192295,1.46714536242562,4.58275911509251e-29,28.3388729701031,1.46714536242562
dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,240,sld,0.779029181401567,1.33163495190424,4.58275911509251e-29,28.3388729701031,1.33163495190424
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,0,ogtt,0.102786593819046,0,4.8290570820685e-13,12.3161376609735,0
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,15,ogtt,0.181359226013557,0.0785726321945117,4.8290570820685e-13,12.3161376609735,0.0785726321945117
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,30,ogtt,-0.0177703266008488,-0.120556920419894,4.8290570820685e-13,12.3161376609735,0.120556920419894
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,45,ogtt,-0.122732405593393,-0.225518999412439,4.8290570820685e-13,12.3161376609735,0.225518999412439
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,60,ogtt,-0.164314936755146,-0.267101530574191,4.8290570820685e-13,12.3161376609735,0.267101530574191
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,90,ogtt,-0.325671513876071,-0.428458107695117,4.8290570820685e-13,12.3161376609735,0.428458107695117
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,120,ogtt,-0.478185327857845,-0.580971921676891,4.8290570820685e-13,12.3161376609735,0.580971921676891
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,180,ogtt,-0.642398161311222,-0.745184755130268,4.8290570820685e-13,12.3161376609735,0.745184755130268
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,240,ogtt,-0.570470147437087,-0.673256741256133,4.8290570820685e-13,12.3161376609735,0.673256741256133
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,0,oltt,0.340313736625768,0,2.71575363386761e-12,11.5661096306746,0
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,30,oltt,0.502421534140895,0.162107797515126,2.71575363386761e-12,11.5661096306746,0.162107797515126
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,60,oltt,0.574657531585961,0.234343794960193,2.71575363386761e-12,11.5661096306746,0.234343794960193
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,90,oltt,0.545547568213796,0.205233831588028,2.71575363386761e-12,11.5661096306746,0.205233831588028
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,120,oltt,0.674961499514166,0.334647762888398,2.71575363386761e-12,11.5661096306746,0.334647762888398
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,180,oltt,0.450953895296592,0.110640158670824,2.71575363386761e-12,11.5661096306746,0.110640158670824
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,240,oltt,0.219447216671222,-0.120866519954547,2.71575363386761e-12,11.5661096306746,0.120866519954547
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,0,sld,-0.570470147437087,0,2.45865768711726e-13,12.6093019328085,0
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,60,sld,0.361019754164342,0.931489901601429,2.45865768711726e-13,12.6093019328085,0.931489901601429
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,120,sld,0.59177826355878,1.16224841099587,2.45865768711726e-13,12.6093019328085,1.16224841099587
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,180,sld,0.29310655809229,0.863576705529377,2.45865768711726e-13,12.6093019328085,0.863576705529377
gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,240,sld,-0.0112073601023621,0.559262787334725,2.45865768711726e-13,12.6093019328085,0.559262787334725
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,0,ogtt,0.00224009988676588,0,6.27759644657638e-19,18.2022066062305,0
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,15,ogtt,0.0556313468503854,0.0533912469636195,6.27759644657638e-19,18.2022066062305,0.0533912469636195
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,30,ogtt,-0.151709106501734,-0.1539492063885,6.27759644657638e-19,18.2022066062305,0.1539492063885
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,45,ogtt,-0.119542113955163,-0.121782213841929,6.27759644657638e-19,18.2022066062305,0.121782213841929
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,60,ogtt,-0.121119393197987,-0.123359493084753,6.27759644657638e-19,18.2022066062305,0.123359493084753
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,90,ogtt,-0.366486437595808,-0.368726537482574,6.27759644657638e-19,18.2022066062305,0.368726537482574
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,120,ogtt,-0.428969237420592,-0.431209337307358,6.27759644657638e-19,18.2022066062305,0.431209337307358
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,180,ogtt,-0.65641472923551,-0.658654829122276,6.27759644657638e-19,18.2022066062305,0.658654829122276
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,240,ogtt,-0.591823060071438,-0.594063159958204,6.27759644657638e-19,18.2022066062305,0.594063159958204
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,0,oltt,0.0183380440880551,0,1.00375330103894e-05,4.99837301344862,0
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,30,oltt,0.0939083111905561,0.0755702671025011,1.00375330103894e-05,4.99837301344862,0.0755702671025011
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,60,oltt,0.253567151038212,0.235229106950157,1.00375330103894e-05,4.99837301344862,0.235229106950157
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,90,oltt,0.298509962043062,0.280171917955007,1.00375330103894e-05,4.99837301344862,0.280171917955007
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,120,oltt,0.395031544694392,0.376693500606337,1.00375330103894e-05,4.99837301344862,0.376693500606337
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,180,oltt,0.362367370791075,0.34402932670302,1.00375330103894e-05,4.99837301344862,0.34402932670302
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,240,oltt,0.268790418022533,0.250452373934478,1.00375330103894e-05,4.99837301344862,0.250452373934478
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,0,sld,-0.591823060071438,0,8.58785829583118e-16,15.0661151302635,0
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,60,sld,-0.0187657618052815,0.573057298266157,8.58785829583118e-16,15.0661151302635,0.573057298266157
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,120,sld,0.243617655188047,0.835440715259485,8.58785829583118e-16,15.0661151302635,0.835440715259485
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,180,sld,0.25629061970702,0.848113679778458,8.58785829583118e-16,15.0661151302635,0.848113679778458
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,TRUE,240,sld,0.186791587068101,0.778614647139539,8.58785829583118e-16,15.0661151302635,0.778614647139539
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,0,ogtt,0.120213425800619,0,2.46201290871291e-06,5.60870967432587,0
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,15,ogtt,0.331944605633719,0.2117311798331,2.46201290871291e-06,5.60870967432587,0.2117311798331
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,30,ogtt,0.402766539497362,0.282553113696742,2.46201290871291e-06,5.60870967432587,0.282553113696742
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,45,ogtt,0.384104708165654,0.263891282365035,2.46201290871291e-06,5.60870967432587,0.263891282365035
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,60,ogtt,0.263429899275804,0.143216473475185,2.46201290871291e-06,5.60870967432587,0.143216473475185
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,90,ogtt,0.245567530361632,0.125354104561013,2.46201290871291e-06,5.60870967432587,0.125354104561013
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,120,ogtt,0.201537869130024,0.0813244433294048,2.46201290871291e-06,5.60870967432587,0.0813244433294048
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,180,ogtt,-0.0182664552247445,-0.138479881025364,2.46201290871291e-06,5.60870967432587,0.138479881025364
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,240,ogtt,0.0563492387379097,-0.0638641870627097,2.46201290871291e-06,5.60870967432587,0.0638641870627097
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,0,oltt,0.028269135067373,0,8.57122957865974e-12,11.0669568722515,0
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,30,oltt,0.0597516128139078,0.0314824777465347,8.57122957865974e-12,11.0669568722515,0.0314824777465347
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,60,oltt,0.139436491803375,0.111167356736002,8.57122957865974e-12,11.0669568722515,0.111167356736002
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,90,oltt,0.491954236483602,0.463685101416229,8.57122957865974e-12,11.0669568722515,0.463685101416229
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,120,oltt,0.438581730683854,0.410312595616481,8.57122957865974e-12,11.0669568722515,0.410312595616481
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,180,oltt,-0.0195016381481717,-0.0477707732155448,8.57122957865974e-12,11.0669568722515,0.0477707732155448
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,240,oltt,-0.115014680478801,-0.143283815546174,8.57122957865974e-12,11.0669568722515,0.143283815546174
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,0,sld,0.0563492387379097,0,7.79169922569789e-05,4.1083678203929,0
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,60,sld,0.281828818975754,0.225479580237844,7.79169922569789e-05,4.1083678203929,0.225479580237844
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,120,sld,0.229348745022821,0.172999506284911,7.79169922569789e-05,4.1083678203929,0.172999506284911
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,180,sld,0.18229961562264,0.12595037688473,7.79169922569789e-05,4.1083678203929,0.12595037688473
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,240,sld,-0.0871329646245126,-0.143482203362422,7.79169922569789e-05,4.1083678203929,0.143482203362422
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,0,ogtt,0.0499138877298447,0,4.91278373794671e-18,17.3086723532036,0
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,15,ogtt,0.406878191875055,0.35696430414521,4.91278373794671e-18,17.3086723532036,0.35696430414521
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,30,ogtt,0.531144504663566,0.481230616933721,4.91278373794671e-18,17.3086723532036,0.481230616933721
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,45,ogtt,0.307749187087018,0.257835299357173,4.91278373794671e-18,17.3086723532036,0.257835299357173
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,60,ogtt,0.0935867653178889,0.0436728775880443,4.91278373794671e-18,17.3086723532036,0.0436728775880443
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,90,ogtt,0.0932145350534138,0.0433006473235691,4.91278373794671e-18,17.3086723532036,0.0433006473235691
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,120,ogtt,0.0227233655263018,-0.0271905222035429,4.91278373794671e-18,17.3086723532036,0.0271905222035429
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,180,ogtt,-0.249782030662154,-0.299695918391998,4.91278373794671e-18,17.3086723532036,0.299695918391998
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,240,ogtt,-0.155438262700254,-0.205352150430098,4.91278373794671e-18,17.3086723532036,0.205352150430098
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,0,oltt,0.0280028371725978,0,4.85982175883392e-22,21.3133796588394,0
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,30,oltt,0.131754573730966,0.103751736558368,4.85982175883392e-22,21.3133796588394,0.103751736558368
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,60,oltt,0.0867338504033667,0.0587310132307689,4.85982175883392e-22,21.3133796588394,0.0587310132307689
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,90,oltt,0.407920508316845,0.379917671144247,4.85982175883392e-22,21.3133796588394,0.379917671144247
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,120,oltt,0.275913445035926,0.247910607863328,4.85982175883392e-22,21.3133796588394,0.247910607863328
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,180,oltt,-0.0547380309024345,-0.0827408680750324,4.85982175883392e-22,21.3133796588394,0.0827408680750324
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,240,oltt,-0.0240229121517453,-0.0520257493243431,4.85982175883392e-22,21.3133796588394,0.0520257493243431
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,0,sld,-0.155438262700254,0,1.88655182387697e-14,13.724331260161,0
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,60,sld,0.229869396894554,0.385307659594808,1.88655182387697e-14,13.724331260161,0.385307659594808
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,120,sld,0.161051704252234,0.316489966952488,1.88655182387697e-14,13.724331260161,0.316489966952488
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,180,sld,0.0480067306041336,0.203444993304387,1.88655182387697e-14,13.724331260161,0.203444993304387
glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",TRUE,240,sld,-0.129266693030311,0.0261715696699425,1.88655182387697e-14,13.724331260161,0.0261715696699425
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,0,ogtt,-0.226775755377501,0,1.48581708934179e-05,4.82803465085732,0
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,15,ogtt,-0.57307021061374,-0.346294455236239,1.48581708934179e-05,4.82803465085732,0.346294455236239
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,30,ogtt,-1.03188082954005,-0.805105074162552,1.48581708934179e-05,4.82803465085732,0.805105074162552
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,45,ogtt,-1.03933783991271,-0.812562084535213,1.48581708934179e-05,4.82803465085732,0.812562084535213
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,60,ogtt,-0.974161541041815,-0.747385785664314,1.48581708934179e-05,4.82803465085732,0.747385785664314
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,90,ogtt,-1.25597486074439,-1.02919910536689,1.48581708934179e-05,4.82803465085732,1.02919910536689
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,120,ogtt,-0.887368779704741,-0.66059302432724,1.48581708934179e-05,4.82803465085732,0.66059302432724
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,180,ogtt,-0.802287728182875,-0.575511972805375,1.48581708934179e-05,4.82803465085732,0.575511972805375
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,240,ogtt,-0.373913539986193,-0.147137784608693,1.48581708934179e-05,4.82803465085732,0.147137784608693
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,0,oltt,0.302226023001339,0,9.98471952984582e-16,15.0006641299271,0
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,30,oltt,-0.62107832505635,-0.923304348057689,9.98471952984582e-16,15.0006641299271,0.923304348057689
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,60,oltt,-0.618972803403,-0.921198826404339,9.98471952984582e-16,15.0006641299271,0.921198826404339
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,90,oltt,-0.633409396879932,-0.935635419881271,9.98471952984582e-16,15.0006641299271,0.935635419881271
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,120,oltt,-0.651671228733135,-0.953897251734474,9.98471952984582e-16,15.0006641299271,0.953897251734474
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,180,oltt,-0.100817455354074,-0.403043478355413,9.98471952984582e-16,15.0006641299271,0.403043478355413
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,240,oltt,0.0209900010401079,-0.281236021961231,9.98471952984582e-16,15.0006641299271,0.281236021961231
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,0,sld,-0.373913539986193,0,8.20537534719416e-08,7.08590154776302,0
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,60,sld,-1.10400216058806,-0.730088620601863,8.20537534719416e-08,7.08590154776302,0.730088620601863
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,120,sld,-0.996246085097216,-0.622332545111023,8.20537534719416e-08,7.08590154776302,0.622332545111023
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,180,sld,-0.693058145479824,-0.319144605493631,8.20537534719416e-08,7.08590154776302,0.319144605493631
glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,TRUE,240,sld,-0.231661523243654,0.14225201674254,8.20537534719416e-08,7.08590154776302,0.14225201674254
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,0,ogtt,-1.58426271624006,0,1.47008131252078e-06,5.83265864307329,0
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,15,ogtt,-1.00845872515052,0.575803991089538,1.47008131252078e-06,5.83265864307329,0.575803991089538
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,30,ogtt,-0.464173682568377,1.12008903367168,1.47008131252078e-06,5.83265864307329,1.12008903367168
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,45,ogtt,-0.483592997410331,1.10066971882973,1.47008131252078e-06,5.83265864307329,1.10066971882973
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,60,ogtt,-0.600240023290646,0.984022692949412,1.47008131252078e-06,5.83265864307329,0.984022692949412
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,90,ogtt,-0.419184391081552,1.16507832515851,1.47008131252078e-06,5.83265864307329,1.16507832515851
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,120,ogtt,-0.815030559011558,0.769232157228499,1.47008131252078e-06,5.83265864307329,0.769232157228499
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,180,ogtt,-1.19005594280096,0.394206773439094,1.47008131252078e-06,5.83265864307329,0.394206773439094
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,240,ogtt,-1.99416502787166,-0.409902311631603,1.47008131252078e-06,5.83265864307329,0.409902311631603
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,0,oltt,-1.38067363904246,0,3.12457455169139e-19,18.505209108698,0
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,30,oltt,0.314569838154225,1.69524347719668,3.12457455169139e-19,18.505209108698,1.69524347719668
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,60,oltt,1.85419443542907,3.23486807447153,3.12457455169139e-19,18.505209108698,3.23486807447153
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,90,oltt,1.88361796920942,3.26429160825188,3.12457455169139e-19,18.505209108698,3.26429160825188
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,120,oltt,1.18332609101873,2.56399973006119,3.12457455169139e-19,18.505209108698,2.56399973006119
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,180,oltt,1.00144815561035,2.38212179465281,3.12457455169139e-19,18.505209108698,2.38212179465281
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,240,oltt,1.25089762332074,2.6315712623632,3.12457455169139e-19,18.505209108698,2.6315712623632
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,0,sld,-1.99416502787166,0,4.43145462191255e-26,25.3534536935116,0
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,60,sld,1.04415522204299,3.03832024991466,4.43145462191255e-26,25.3534536935116,3.03832024991466
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,120,sld,1.31759942812021,3.31176445599187,4.43145462191255e-26,25.3534536935116,3.31176445599187
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,180,sld,1.45772104420844,3.4518860720801,4.43145462191255e-26,25.3534536935116,3.4518860720801
glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,TRUE,240,sld,0.464468339822632,2.45863336769429,4.43145462191255e-26,25.3534536935116,2.45863336769429
