metabolite,platform_name,challenge,time_point,variance_log2fc
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,0,0
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,30,0.0396634808109395
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,60,0.109217974971412
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,90,0.177398052323211
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,120,0.229845390326839
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,180,0.346409947465795
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,240,0.40564090559813
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,300,0.390960717023559
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,360,0.350294216221912
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,420,0.19784802331361
acetylcarnitine,Metabolon HD4 [nt-ms],OLTT,480,0.193515231355189
arginine,Metabolon HD4 [nt-ms],OLTT,0,0
arginine,Metabolon HD4 [nt-ms],OLTT,30,0.155920937435258
arginine,Metabolon HD4 [nt-ms],OLTT,60,0.260590517201805
arginine,Metabolon HD4 [nt-ms],OLTT,90,0.266820373848794
arginine,Metabolon HD4 [nt-ms],OLTT,120,0.476891811021635
arginine,Metabolon HD4 [nt-ms],OLTT,180,0.286631613721453
arginine,Metabolon HD4 [nt-ms],OLTT,240,0.304273125363426
arginine,Metabolon HD4 [nt-ms],OLTT,300,0.248164840189423
arginine,Metabolon HD4 [nt-ms],OLTT,360,0.483406056289716
arginine,Metabolon HD4 [nt-ms],OLTT,420,0.323403631251492
arginine,Metabolon HD4 [nt-ms],OLTT,480,0.293995979677153
citrulline,Metabolon HD4 [nt-ms],OLTT,0,0
citrulline,Metabolon HD4 [nt-ms],OLTT,30,0.999412923074128
citrulline,Metabolon HD4 [nt-ms],OLTT,60,1.71540900945547
citrulline,Metabolon HD4 [nt-ms],OLTT,90,1.40797565696458
citrulline,Metabolon HD4 [nt-ms],OLTT,120,0.860076984031534
citrulline,Metabolon HD4 [nt-ms],OLTT,180,1.74952841580647
citrulline,Metabolon HD4 [nt-ms],OLTT,240,2.1504700960489
citrulline,Metabolon HD4 [nt-ms],OLTT,300,1.09971605886663
citrulline,Metabolon HD4 [nt-ms],OLTT,360,1.29525610270679
citrulline,Metabolon HD4 [nt-ms],OLTT,420,1.01630380222631
citrulline,Metabolon HD4 [nt-ms],OLTT,480,0.981406679476551
cortisol,Metabolon HD4 [nt-ms],OLTT,0,0
cortisol,Metabolon HD4 [nt-ms],OLTT,30,0.65713180016408
cortisol,Metabolon HD4 [nt-ms],OLTT,60,1.29524418649513
cortisol,Metabolon HD4 [nt-ms],OLTT,90,0.78165460708696
cortisol,Metabolon HD4 [nt-ms],OLTT,120,0.781517007843262
cortisol,Metabolon HD4 [nt-ms],OLTT,180,0.709784041241161
cortisol,Metabolon HD4 [nt-ms],OLTT,240,0.898719326161776
cortisol,Metabolon HD4 [nt-ms],OLTT,300,0.822994990426612
cortisol,Metabolon HD4 [nt-ms],OLTT,360,0.837003245536208
cortisol,Metabolon HD4 [nt-ms],OLTT,420,1.2124823036983
cortisol,Metabolon HD4 [nt-ms],OLTT,480,1.30951505797572
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,0,0
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,30,0.0203636858321349
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,60,0.0530211546714212
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,90,0.131021577614999
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,120,0.359698426973079
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,180,0.468616181428028
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,240,0.285369908348126
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,300,0.178117917936066
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,360,0.142504024483052
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,420,0.0847680901737259
dopamine sulfate (2),Metabolon HD4 [nt-ms],OLTT,480,0.0854778717619509
fructose,Metabolon HD4 [nt-ms],OLTT,0,0
fructose,Metabolon HD4 [nt-ms],OLTT,30,0.136203617103055
fructose,Metabolon HD4 [nt-ms],OLTT,60,0.585820892098593
fructose,Metabolon HD4 [nt-ms],OLTT,90,2.40927842541609
fructose,Metabolon HD4 [nt-ms],OLTT,120,4.65375142200657
fructose,Metabolon HD4 [nt-ms],OLTT,180,1.75789167514097
fructose,Metabolon HD4 [nt-ms],OLTT,240,0.541470865993278
fructose,Metabolon HD4 [nt-ms],OLTT,300,0.367995092655561
fructose,Metabolon HD4 [nt-ms],OLTT,360,0.616122135381923
fructose,Metabolon HD4 [nt-ms],OLTT,420,0.532483344797217
fructose,Metabolon HD4 [nt-ms],OLTT,480,0.363922456393007
glucose,Metabolon HD4 [nt-ms],OLTT,0,0
glucose,Metabolon HD4 [nt-ms],OLTT,30,0.744187192184054
glucose,Metabolon HD4 [nt-ms],OLTT,60,1.24951191019595
glucose,Metabolon HD4 [nt-ms],OLTT,90,1.6510117859325
glucose,Metabolon HD4 [nt-ms],OLTT,120,1.24879214878628
glucose,Metabolon HD4 [nt-ms],OLTT,180,0.982286709381031
glucose,Metabolon HD4 [nt-ms],OLTT,240,0.686949622121295
glucose,Metabolon HD4 [nt-ms],OLTT,300,0.798314401012345
glucose,Metabolon HD4 [nt-ms],OLTT,360,0.923601343315116
glucose,Metabolon HD4 [nt-ms],OLTT,420,0.792729541383856
glucose,Metabolon HD4 [nt-ms],OLTT,480,0.523598559364241
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,0,0
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,30,1.26301758571171
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,60,1.88582115109806
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,90,1.09269748158783
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,120,0.805015799950657
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,180,0.64127657422199
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,240,0.80028107195676
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,300,0.760596664108987
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,360,0.165975282891772
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,420,0.169065688394616
glycochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,480,0.213682541370692
glycocholate,Metabolon HD4 [nt-ms],OLTT,0,0
glycocholate,Metabolon HD4 [nt-ms],OLTT,30,0.66883754913414
glycocholate,Metabolon HD4 [nt-ms],OLTT,60,1.75045453719339
glycocholate,Metabolon HD4 [nt-ms],OLTT,90,2.72310011169983
glycocholate,Metabolon HD4 [nt-ms],OLTT,120,1.50814178870223
glycocholate,Metabolon HD4 [nt-ms],OLTT,180,0.290943645447914
glycocholate,Metabolon HD4 [nt-ms],OLTT,240,0.503507964789612
glycocholate,Metabolon HD4 [nt-ms],OLTT,300,0.604824645659982
glycocholate,Metabolon HD4 [nt-ms],OLTT,360,0.189762556350454
glycocholate,Metabolon HD4 [nt-ms],OLTT,420,0.146480822790256
glycocholate,Metabolon HD4 [nt-ms],OLTT,480,0.150820431291702
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,0,0
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,30,1.43946506094278
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,60,1.72089877625902
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,90,5.774892435058
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,120,1.38877290493176
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,180,0.837777784672118
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,240,0.783269848420284
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,300,0.645401387929485
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,360,0.922644746595212
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,420,0.244532586462012
glycolithocholate,Metabolon HD4 [nt-ms],OLTT,480,0.21684890940438
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,0,0
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,30,0.645332986656968
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,60,1.66076268239995
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,90,3.52113675751983
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,120,1.40136433550156
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,180,0.579118758497238
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,240,0.67202875888915
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,300,0.8726089537481
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,360,0.965832160380239
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,420,0.757916875980739
glycoursodeoxycholate,Metabolon HD4 [nt-ms],OLTT,480,0.785545515700741
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,0,0
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,30,0.14683358521018
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,60,0.542431854808447
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,90,1.12323550232581
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,120,0.790125411158044
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,180,0.514507530132125
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,240,0.513100290177283
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,300,0.362525021901614
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,360,0.457823033319898
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,420,0.345079699346315
isovalerylglycine,Metabolon HD4 [nt-ms],OLTT,480,0.626995497211142
kynurenine,Metabolon HD4 [nt-ms],OLTT,0,0
kynurenine,Metabolon HD4 [nt-ms],OLTT,30,0.111768479791199
kynurenine,Metabolon HD4 [nt-ms],OLTT,60,0.119765705438965
kynurenine,Metabolon HD4 [nt-ms],OLTT,90,0.0890621224432871
kynurenine,Metabolon HD4 [nt-ms],OLTT,120,0.18354275262765
kynurenine,Metabolon HD4 [nt-ms],OLTT,180,0.2608739961461
kynurenine,Metabolon HD4 [nt-ms],OLTT,240,0.259233149450405
kynurenine,Metabolon HD4 [nt-ms],OLTT,300,0.180368032111765
kynurenine,Metabolon HD4 [nt-ms],OLTT,360,0.423551928007782
kynurenine,Metabolon HD4 [nt-ms],OLTT,420,0.374007274632937
kynurenine,Metabolon HD4 [nt-ms],OLTT,480,0.289644545042577
methionine,Metabolon HD4 [nt-ms],OLTT,0,0
methionine,Metabolon HD4 [nt-ms],OLTT,30,0.0909473082447097
methionine,Metabolon HD4 [nt-ms],OLTT,60,0.205764581870379
methionine,Metabolon HD4 [nt-ms],OLTT,90,0.312230092550964
methionine,Metabolon HD4 [nt-ms],OLTT,120,0.348997272648608
methionine,Metabolon HD4 [nt-ms],OLTT,180,0.188093733049769
methionine,Metabolon HD4 [nt-ms],OLTT,240,0.236670761142491
methionine,Metabolon HD4 [nt-ms],OLTT,300,0.310492109477868
methionine,Metabolon HD4 [nt-ms],OLTT,360,0.493526578820755
methionine,Metabolon HD4 [nt-ms],OLTT,420,0.403034464814713
methionine,Metabolon HD4 [nt-ms],OLTT,480,0.366035065020003
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,0,0
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,30,0.22770052983422
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,60,0.316737825026134
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,90,0.389920346126817
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,120,0.771562230841052
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,180,0.736732339888445
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,240,0.338887621605271
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,300,0.292828554214757
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,360,0.323271170341669
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,420,0.227343772541646
methionine sulfoxide,Metabolon HD4 [nt-ms],OLTT,480,0.232145855623775
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,0,0
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,30,3.79351598664391
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,60,2.61678266351125
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,90,2.77748190280308
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,120,2.56134760420743
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,180,2.02194050601553
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,240,2.15081462085652
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,300,2.59417229295221
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,360,2.87900081898615
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,420,2.94084802451766
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],OLTT,480,3.49765184778563
phosphate,Metabolon HD4 [nt-ms],OLTT,0,0
phosphate,Metabolon HD4 [nt-ms],OLTT,30,0.165143189648663
phosphate,Metabolon HD4 [nt-ms],OLTT,60,0.393239609089268
phosphate,Metabolon HD4 [nt-ms],OLTT,90,0.287633954530501
phosphate,Metabolon HD4 [nt-ms],OLTT,120,0.399766914757028
phosphate,Metabolon HD4 [nt-ms],OLTT,180,0.404285130025126
phosphate,Metabolon HD4 [nt-ms],OLTT,240,0.240354055485595
phosphate,Metabolon HD4 [nt-ms],OLTT,300,0.209147528613932
phosphate,Metabolon HD4 [nt-ms],OLTT,360,0.386298890225186
phosphate,Metabolon HD4 [nt-ms],OLTT,420,0.563255396064321
phosphate,Metabolon HD4 [nt-ms],OLTT,480,0.444433888008189
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,0,0
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,30,0.132266311650768
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,60,0.245979855481121
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,90,0.286681614130913
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,120,0.414401654874291
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,180,0.395562902911269
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,240,0.545948451590549
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,300,0.484261035965027
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,360,0.493893534773084
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,420,0.335957760555142
pro-hydroxy-pro,Metabolon HD4 [nt-ms],OLTT,480,0.289006885544223
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,0,0
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,30,0.0648118648908324
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,60,0.20278991675911
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,90,0.251717986607953
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,120,0.331334133535359
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,180,0.266556605870651
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,240,0.187414365407614
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,300,0.237557013690517
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,360,0.369873833113785
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,420,0.322488744961963
propionylcarnitine,Metabolon HD4 [nt-ms],OLTT,480,0.326036121019367
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,0,0
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,30,0.913339803427335
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,60,4.12694972232518
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,90,2.17567750019332
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,120,0.537559931603236
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,180,2.17251536265198
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,240,2.64445694280961
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,300,0.695674629386472
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,360,0.231223011556582
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,420,0.111592584586768
taurochenodeoxycholate,Metabolon HD4 [nt-ms],OLTT,480,0.061181844999513
taurocholate,Metabolon HD4 [nt-ms],OLTT,0,0
taurocholate,Metabolon HD4 [nt-ms],OLTT,30,0.691734851586597
taurocholate,Metabolon HD4 [nt-ms],OLTT,60,2.35159857352596
taurocholate,Metabolon HD4 [nt-ms],OLTT,90,4.14855434914087
taurocholate,Metabolon HD4 [nt-ms],OLTT,120,1.02883218197209
taurocholate,Metabolon HD4 [nt-ms],OLTT,180,1.12864264299575
taurocholate,Metabolon HD4 [nt-ms],OLTT,240,1.35748153533966
taurocholate,Metabolon HD4 [nt-ms],OLTT,300,0.779953795095625
taurocholate,Metabolon HD4 [nt-ms],OLTT,360,0.272824522832887
taurocholate,Metabolon HD4 [nt-ms],OLTT,420,0.166833073095207
taurocholate,Metabolon HD4 [nt-ms],OLTT,480,0.104357693036236
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,0,0
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,15,0.040815545589034
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,30,0.0763849757893724
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,45,0.049952338089568
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,60,0.153910179020298
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,90,0.179124182410242
2-hydroxybutyrate/2-hydroxyisobutyrate,Metabolon HD4 [nt-ms],PAT,120,0.180327203829063
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,0,0
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,15,0.0406258574820408
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,30,0.0414609983539068
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,45,0.0532713694201783
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,60,0.264714315018033
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,90,0.238914722140861
3-hydroxybutyrate (bhba),Metabolon HD4 [nt-ms],PAT,120,0.244127152835222
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,0,0
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,15,0.389160287035517
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,30,0.53410204384036
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,45,1.86936027929647
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,60,0.785796827437371
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,90,0.508653038665181
3-methyl-2-oxobutyrate,Metabolon HD4 [nt-ms],PAT,120,1.59085868806876
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,0,0
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,15,0.749761113768831
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,30,0.753559445084331
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,45,0.785310919211363
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,60,0.491316984893886
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,90,0.802036151323951
"adenosine 3',5'-cyclic monophosphate (camp)",Metabolon HD4 [nt-ms],PAT,120,0.375991400638256
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,0,0
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,15,0.765952716300356
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,30,3.91901090896854
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,45,1.18180933181936
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,60,0.479086267939202
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,90,1.05400015949164
alpha-ketoglutarate,Metabolon HD4 [nt-ms],PAT,120,0.811137193949701
fumarate,Metabolon HD4 [nt-ms],PAT,0,0
fumarate,Metabolon HD4 [nt-ms],PAT,15,1.01327282882113
fumarate,Metabolon HD4 [nt-ms],PAT,30,6.4940156695631
fumarate,Metabolon HD4 [nt-ms],PAT,45,2.30965918901598
fumarate,Metabolon HD4 [nt-ms],PAT,60,0.84585258727013
fumarate,Metabolon HD4 [nt-ms],PAT,90,0.28316141520536
fumarate,Metabolon HD4 [nt-ms],PAT,120,0.291428927146347
hypoxanthine,Metabolon HD4 [nt-ms],PAT,0,0
hypoxanthine,Metabolon HD4 [nt-ms],PAT,15,0.281967353259407
hypoxanthine,Metabolon HD4 [nt-ms],PAT,30,3.32849714297025
hypoxanthine,Metabolon HD4 [nt-ms],PAT,45,5.97862923338303
hypoxanthine,Metabolon HD4 [nt-ms],PAT,60,2.27766910552435
hypoxanthine,Metabolon HD4 [nt-ms],PAT,90,0.738291567903493
hypoxanthine,Metabolon HD4 [nt-ms],PAT,120,0.437340199457539
inosine,Metabolon HD4 [nt-ms],PAT,0,0
inosine,Metabolon HD4 [nt-ms],PAT,15,0.375611788331656
inosine,Metabolon HD4 [nt-ms],PAT,30,2.1911915238136
inosine,Metabolon HD4 [nt-ms],PAT,45,4.91121339045714
inosine,Metabolon HD4 [nt-ms],PAT,60,6.29723425968
inosine,Metabolon HD4 [nt-ms],PAT,90,0.318422668410388
inosine,Metabolon HD4 [nt-ms],PAT,120,0.708997369910918
lactate,Metabolon HD4 [nt-ms],PAT,0,0
lactate,Metabolon HD4 [nt-ms],PAT,15,1.05776082896405
lactate,Metabolon HD4 [nt-ms],PAT,30,3.05280747609964
lactate,Metabolon HD4 [nt-ms],PAT,45,0.914240571617934
lactate,Metabolon HD4 [nt-ms],PAT,60,0.236533530922494
lactate,Metabolon HD4 [nt-ms],PAT,90,0.102147757402158
lactate,Metabolon HD4 [nt-ms],PAT,120,0.0958019209847932
malate,Metabolon HD4 [nt-ms],PAT,0,0
malate,Metabolon HD4 [nt-ms],PAT,15,1.6261991716888
malate,Metabolon HD4 [nt-ms],PAT,30,6.14159156149692
malate,Metabolon HD4 [nt-ms],PAT,45,2.53748935456929
malate,Metabolon HD4 [nt-ms],PAT,60,0.505640441692159
malate,Metabolon HD4 [nt-ms],PAT,90,0.215076081021966
malate,Metabolon HD4 [nt-ms],PAT,120,0.148676326720757
methylsuccinate,Metabolon HD4 [nt-ms],PAT,0,0
methylsuccinate,Metabolon HD4 [nt-ms],PAT,15,1.64603510046256
methylsuccinate,Metabolon HD4 [nt-ms],PAT,30,4.19573335109881
methylsuccinate,Metabolon HD4 [nt-ms],PAT,45,0.22119373057065
methylsuccinate,Metabolon HD4 [nt-ms],PAT,60,0.828677873991941
methylsuccinate,Metabolon HD4 [nt-ms],PAT,90,0.504634996806113
methylsuccinate,Metabolon HD4 [nt-ms],PAT,120,0.559344292565744
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,0,0
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,15,0.651055694363954
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,30,0.913180200198825
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,45,1.63858735790936
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,60,0.877183460610072
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,90,0.730176095057367
n-acetylmethionine,Metabolon HD4 [nt-ms],PAT,120,0.632634571007702
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,0,0
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,15,0.275060874239675
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,30,3.91250336933723
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,45,1.10481226998439
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,60,0.395131754076107
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,90,0.291590714092318
n-acetyltryptophan,Metabolon HD4 [nt-ms],PAT,120,0.168617901481149
pantothenate,Metabolon HD4 [nt-ms],PAT,0,0
pantothenate,Metabolon HD4 [nt-ms],PAT,15,0.425977326595785
pantothenate,Metabolon HD4 [nt-ms],PAT,30,1.84158251273618
pantothenate,Metabolon HD4 [nt-ms],PAT,45,0.427622237883715
pantothenate,Metabolon HD4 [nt-ms],PAT,60,0.200542159891597
pantothenate,Metabolon HD4 [nt-ms],PAT,90,0.336155461613472
pantothenate,Metabolon HD4 [nt-ms],PAT,120,0.353624926082667
pyruvate,Metabolon HD4 [nt-ms],PAT,0,0
pyruvate,Metabolon HD4 [nt-ms],PAT,15,0.808455882741795
pyruvate,Metabolon HD4 [nt-ms],PAT,30,0.924766616311141
pyruvate,Metabolon HD4 [nt-ms],PAT,45,1.66536422246024
pyruvate,Metabolon HD4 [nt-ms],PAT,60,1.05555644476301
pyruvate,Metabolon HD4 [nt-ms],PAT,90,0.42709617003026
pyruvate,Metabolon HD4 [nt-ms],PAT,120,0.209546643756121
succinate,Metabolon HD4 [nt-ms],PAT,0,0
succinate,Metabolon HD4 [nt-ms],PAT,15,1.14554195982805
succinate,Metabolon HD4 [nt-ms],PAT,30,6.48054410091104
succinate,Metabolon HD4 [nt-ms],PAT,45,0.637199133419387
succinate,Metabolon HD4 [nt-ms],PAT,60,0.109437613284556
succinate,Metabolon HD4 [nt-ms],PAT,90,0.0349362616169173
succinate,Metabolon HD4 [nt-ms],PAT,120,0.0447182289736647
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,0,0
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,15,0.736290902677961
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,30,1.12216352563615
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,45,1.11239649649814
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,60,0.475704102323999
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,90,0.849240620699157
vanillylmandelate (vma),Metabolon HD4 [nt-ms],PAT,120,0.362714553232855
xanthine,Metabolon HD4 [nt-ms],PAT,0,0
xanthine,Metabolon HD4 [nt-ms],PAT,15,1.19867345781044
xanthine,Metabolon HD4 [nt-ms],PAT,30,1.91714704642887
xanthine,Metabolon HD4 [nt-ms],PAT,45,2.13962814910742
xanthine,Metabolon HD4 [nt-ms],PAT,60,1.29012860002788
xanthine,Metabolon HD4 [nt-ms],PAT,90,1.02497990429215
xanthine,Metabolon HD4 [nt-ms],PAT,120,1.23157895599529
xanthosine,Metabolon HD4 [nt-ms],PAT,0,0
xanthosine,Metabolon HD4 [nt-ms],PAT,15,0.292188796848677
xanthosine,Metabolon HD4 [nt-ms],PAT,30,1.73153653651882
xanthosine,Metabolon HD4 [nt-ms],PAT,45,3.98896233466443
